fold_id,pdf_name
11,Multifold Bayesian Kernelization in Alzheimer’s Diagnosis
11,Segmentation of Cells with Partial Occlusion and Part Configuration Constraint Using Evolutionary Computation
11,Unsupervised Deep Feature Learning for Deformable Registration of MR Brain Images
11,On learning adaptive acquisition policies for undersampled multi-coil MRI reconstruction
11,Segmentation-Consistent Probabilistic Lesion Counting
11,Attention via Scattering Transforms for Segmentation of Small Intravascular Ultrasound Data Sets
11,A regularization term for slide correlation reduction in whole slide image analysis with deep learning
11,Laplacian pyramid-based complex neural network learning for fast MR imaging
11,Neural Processes Mixed-Effect Models for Deep Normative Modeling of Clinical Neuroimaging Data
12,Multi-modal Masked Autoencoders for Medical Vision-and-Language Pre-training
12,Invertible Sharpening Network for MRI Reconstruction Enhancement
12,PD-DWI: Predicting Response to Neoadjuvant Chemotherapy in Invasive Breast Cancer with Physiologically-Decomposed Diffusion-Weighted MRI Machine-Learning Model
12,Transforming the Interactive Segmentation for Medical Imaging
12,The (de)biasing Effect of GAN-Based Augmentation Methods on Skin Lesion Images
12,Simultaneous Bone and Shadow Segmentation Network Using Task Correspondence Consistency
12,Neural Rendering for Stereo 3D Reconstruction of Deformable Tissues in Robotic Surgery
12,Context-Aware Transformers for Spinal Cancer Detection and Radiological Grading
12,Linear Prediction Residual for Efficient Diagnosis of Parkinson’s Disease from Gait
12,Image-Derived Phenotype Extraction for Genetic Discovery via Unsupervised Deep Learning in CMR Images
12,Label-Set Loss Functions for Partial Supervision: Application to Fetal Brain 3D MRI Parcellation
12,Progressively Normalized Self-Attention Network for Video Polyp Segmentation
12,Local Morphological Measures Confirm that Folding Within Small Partitions of the Human Cortex Follows Universal Scaling Law
12,Semi-supervised Meta-learning with Disentanglement for Domain-Generalised Medical Image Segmentation
12,Style Curriculum Learning for Robust Medical Image Segmentation
12,Detecting Outliers with Poisson Image Interpolation
12,BiX-NAS: Searching Efficient Bi-directional Architecture for Medical Image Segmentation
12,Renal Cell Carcinoma Classification from Vascular Morphology
12,Flexible Bayesian Modelling for Nonlinear Image Registration
12,Self-supervised Depth Estimation to Regularise Semantic Segmentation in Knee Arthroscopy
12,Differentiable Deconvolution for Improved Stroke Perfusion Analysis
12,Spatial-Intensity Transform GANs for High Fidelity Medical Image-to-Image Translation
12,Physics-Based Deep Neural Network for Augmented Reality During Liver Surgery
12,Model Learning: Primal Dual Networks for Fast MR Imaging
12,Neural Parameters Estimation for Brain Tumor Growth Modeling
12,Deep Local-Global Refinement Network for Stent Analysis in IVOCT Images
12,Refined Segmentation R-CNN: A Two-Stage Convolutional Neural Network for Punctate White Matter Lesion Segmentation in Preterm Infants
12,Active Appearance Model Induced Generative Adversarial Network for Controlled Data Augmentation
12,Efficient Ultrasound Image Analysis Models with Sonographer Gaze Assisted Distillation
12,TUNA-Net: Task-Oriented UNsupervised Adversarial Network for Disease Recognition in Cross-domain Chest X-rays
12,Weakly Supervised Universal Fracture Detection in Pelvic X-Rays
12,Accurate Weakly-Supervised Deep Lesion Segmentation Using Large-Scale Clinical Annotations: Slice-Propagated 3D Mask Generation from 2D RECIST
12,GlymphVIS: Visualizing Glymphatic Transport Pathways Using Regularized Optimal Transport
12,Spatio-Temporal Atlas of Bone Mineral Density Ageing
12,Respiratory Motion Modelling Using cGANs
12,Normative Modeling of Neuroimaging Data Using Scalable Multi-task Gaussian Processes
12,A Feature-Driven Active Framework for Ultrasound-Based Brain Shift Compensation
12,AtlasNet: Multi-atlas Non-linear Deep Networks for Medical Image Segmentation
12,Less is More: Simultaneous View Classification and Landmark Detection for Abdominal Ultrasound Images
12,3D Context Enhanced Region-Based Convolutional Neural Network for End-to-End Lesion Detection
12,Joint Sparse and Low-Rank Regularized Multi-Task Multi-Linear Regression for Prediction of Infant Brain Development with Incomplete Data
12,X-Ray In-Depth Decomposition: Revealing the Latent Structures
12,Accurate Correspondence of Cone Photoreceptor Neurons in the Human Eye Using Graph Matching Applied to Longitudinal Adaptive Optics Images
12,BRANCH:Bifurcation Recognition for Airway Navigation based on struCtural cHaracteristics
12,4D Infant Cortical Surface Atlas Construction Using Spherical Patch-Based Sparse Representation
12,Personalized Pancreatic Tumor Growth Prediction via Group Learning
12,Joint Craniomaxillofacial Bone Segmentation and Landmark Digitization by Context-Guided Fully Convolutional Networks
12,Ensemble Hierarchical High-Order Functional Connectivity Networks for MCI Classification
12,Longitudinal Analysis of Brain Recovery after Mild Traumatic Brain Injury Based on Groupwise Consistent Brain Network Clusters
12,Medical Image Retrieval Using Multi-graph Learning for MCI Diagnostic Assistance
12,Graph-Based Motion-Driven Segmentation of the Carotid Atherosclerotique Plaque in 2D Ultrasound Sequences
12,Joint Kernel-Based Supervised Hashing for Scalable Histopathological Image Analysis
12,Disjunctive Normal Shape and Appearance Priors with Applications to Image Segmentation
12,Interactive Whole-Heart Segmentation in Congenital Heart Disease
12,Robust Cell Detection and Segmentation in Histopathological Images Using Sparse Reconstruction and Stacked Denoising Autoencoders
12,Automatic Segmentation of Renal Compartments in DCE-MRI Images
12,Diffusion Compartmentalization Using Response Function Groups with Cardinality Penalization
12,Real-Time 3D Curved Needle Segmentation Using Combined B-Mode and Power Doppler Ultrasound
12,Inter-Cluster Features for Medical Image Classification
12,Machine Learning Based Compartment Models with Permeability for White Matter Microstructure Imaging
12,Leveraging Random Forests for Interactive Exploration of Large Histological Images
12,Bayesian Principal Geodesic Analysis in Diffeomorphic Image Registration
12,Extracting Brain Regions from Rest fMRI with Total-Variation Constrained Dictionary Learning
12,A Histology-Based Model of Quantitative T1 Contrast for In-vivo Cortical Parcellation of High-Resolution 7 Tesla Brain MR Images
12,The Importance of Being Dispersed: A Ranking of Diffusion MRI Models for Fibre Dispersion Using In Vivo Human Brain Data
12,Low-Rank and Sparse Matrix Decomposition for Compressed Sensing Reconstruction of Magnetic Resonance 4D Phase Contrast Blood Flow Imaging (LoSDeCoS 4D-PCI)
12,Modeling Dynamic Functional Information Flows on Large-Scale Brain Networks
12,Automatic Detection of Blue-White Veil by Discrete Colour Matching in Dermoscopy Images
12,Joint Segmentation of 3D Femoral Lumen and Outer Wall Surfaces from MR Images
12,A Novel High Intensity Focused Ultrasound Robotic System for Breast Cancer Treatment
12,Membership Inference Attacks on Deep Regression Models for Neuroimaging
12,Unifying Brain Age Prediction and Age-Conditioned Template Generation with a Deterministic Autoencoder
12,Priority U-Net: Detection of Punctuate White Matter Lesions in Preterm Neonate in 3D Cranial Ultrasonography
12,Improving the Ability of Deep Neural Networks to Use Information from Multiple Views in Breast Cancer Screening
12,Unsupervisedly Training GANs for Segmenting Digital Pathology with Automatically Generated Annotations
12,Assessing Knee OA Severity with CNN attention-based end-to-end architectures
13,FreeSeed: Frequency-band-aware and Self-guided Network for Sparse-view  CT Reconstruction
13,Decoupling Predictions in Distributed Learning for Multi-center Left Atrial MRI Segmentation
13,Joint Prediction of Meningioma Grade and Brain Invasion via Task-Aware Contrastive Learning
13,iSegFormer: Interactive Segmentation via Transformers with Application to 3D Knee MR Images
13,Learning-Based and Unrolled Motion-Compensated Reconstruction for Cardiac MR CINE Imaging
13,Vector Quantisation for Robust Segmentation
13,S5CL: Unifying Fully-Supervised Self-supervised and Semi-supervised Learning Through Hierarchical Contrastive Learning
13,ReMix: A General and Efficient Framework for Multiple Instance Learning Based Whole Slide Image Classification
13,Learning Whole-Slide Segmentation from Inexact and Incomplete Labels Using Tissue Graphs
13,Multi-task Multi-domain Deep Segmentation with Shared Representations and Contrastive Regularization for Sparse Pediatric Datasets
13,Longitudinal Self-supervision to Disentangle Inter-patient Variability from Disease Progression
13,Functional Magnetic Resonance Imaging Data Augmentation Through Conditional ICA
13,Bayesian Atlas Building with Hierarchical Priors for Subject-Specific Regularization
13,AxonEM Dataset: 3D Axon Instance Segmentation of Brain Cortical Regions
13,Temporal Feature Fusion with Sampling Pattern Optimization for Multi-echo Gradient Echo Acquisition and Image Reconstruction
13,A Distance-Based Loss for Smooth and Continuous Skin Layer Segmentation in Optoacoustic Images
13,Deep Selection: A Fully Supervised Camera Selection Network for Surgery Recordings
13,Contour-Based Bone Axis Detection for X-Ray Guided Surgery on the Knee
13,Federated Simulation for Medical Imaging
13,Shape-Aware Meta-learning for Generalizing Prostate MRI Segmentation to Unseen Domains
13,SiamParseNet: Joint Body Parsing and Label Propagation in Infant Movement Videos
13,One Click Lesion RECIST Measurement and Segmentation on CT Scans
13,Pairwise Relation Learning for Semi-supervised Gland Segmentation
13,Asymmetrical Multi-task Attention U-Net for the Segmentation of Prostate Bed in CT Image
13,Incompressible Image Registration Using Divergence-Conforming B-Splines
13,A Matched Filter Decomposition of fMRI into Resting and Task Components
13,Deep Learning-Based Universal Beamformer for Ultrasound Imaging
13,Simulation of Balloon-Expandable Coronary Stent Apposition with Plastic Beam Elements
13,HR-CAM: Precise Localization of Pathology Using Multi-level Learning in CNNs
13,The Domain Shift Problem of Medical Image Segmentation and Vendor-Adaptation by Unet-GAN
13,Unsupervised Learning for Fast Probabilistic Diffeomorphic Registration
13,Automatic Lacunae Localization in Placental Ultrasound Images via Layer Aggregation
13,Cardiac MR Segmentation from Undersampled k-space Using Deep Latent Representation Learning
13,Subject2Vec: Generative-Discriminative Approach from a Set of Image Patches to a Vector
13,Fully Automatic and Real-Time Catheter Segmentation in X-Ray Fluoroscopy
13,Transfer Learning for Domain Adaptation in MRI: Application in Brain Lesion Segmentation
13,Deep Learning for Isotropic Super-Resolution from Non-isotropic 3D Electron Microscopy
13,Fast Geodesic Regression for Population-Based Image Analysis
13,Subject-Specific Structural Parcellations Based on Randomized AB-divergences
13,SVF-Net: Learning Deformable Image Registration Using Shape Matching
13,Error Corrective Boosting for Learning Fully Convolutional Networks with Limited Data
13,Motion-Compensated Autonomous Scanning for Tumour Localisation Using Intraoperative Ultrasound
13,Dense Volume-to-Volume Vascular Boundary Detection
13,Minimum S-Excess Graph for Segmenting and Tracking Multiple Borders with HMM
13,Interactive Multi-organ Segmentation Based on Multiple Template Deformation
13,MRI-Based Lesion Profiling of Epileptogenic Cortical Malformations
13,Computer-Aided Detection and Quantification of Intracranial Aneurysms
13,Multiple Instance Cancer Detection by Boosting Regularised Trees
13,Automatic Prostate Brachytherapy Preplanning Using Joint Sparse Analysis
13,Joint Diagnosis and Conversion Time Prediction of Progressive Mild Cognitive Impairment (pMCI) Using Low-Rank Subspace Clustering and Matrix Completion
13,Brain Tissue Segmentation Based on Diffusion MRI Using ℓ0 Sparse-Group Representation Classification
13,Desired-View Controlled Positioning of Angiographic C-arms
13,Multi-organ Localization Combining Global-to-Local Regression and Confidence Maps
13,A Biophysical Model of Shape Changes due to Atrophy in the Brain with Alzheimer’s Disease
13,A Computer-Based Simulation of Obstetric Forceps Placement
13,Laplacian Forests: Semantic Image Segmentation by Guided Bagging
13,Transport on Riemannian Manifold for Functional Connectivity-Based Classification
